NR_ADMINISTRATIE	DT_BEGIN_RECORD	DT_EINDE_RECORD	CODE_FUNCTIE	CODE_SOORT	URL
00DI00	20120702	20190101	D	VST	www.rsgdeborgen.nl
00DI00	20030214	20080501	D	VST	www.rsgdeborgen.nl
00DI00	20190101		D	VST	www.rsgdeborgen.nl
00DI00	19660801	20000801	D	VST	www.rsgdeborgen.nl
00DI00	20000801	20030214	D	VST	www.rsgdeborgen.nl
00DI00	20080501	20120702	D	VST	www.rsgdeborgen.nl
00DI02	20190101		D	VST	www.rsgdeborgen.nl
00DI02	20080501	20100801	D	DIS	www.rsgdeborgen.nl
00DI02	20030214	20080501	D	DIS	www.rsgdeborgen.nl
00DI02	20100801	20120702	D	VST	www.rsgdeborgen.nl
00DI02	20120702	20190101	D	VST	www.rsgdeborgen.nl
00DI02	20000801	20030214	D	DIS	www.rsgdeborgen.nl
00DI03	20000801	20030214	D	VSTS	www.rsgdeborgen.nl
00DI03	20120702	20190101	D	VSTS	www.rsgdeborgen.nl
00DI03	20030214	20080501	D	VSTS	www.rsgdeborgen.nl
00DI03	20190101		D	VSTS	www.rsgdeborgen.nl
00DI03	20080501	20120702	D	VSTS	www.rsgdeborgen.nl
00DI04	20090801	20120702	D	VSTZ	www.rsgdeborgen.nl
00DI04	20080501	20090801	D	VSTZ	www.rsgdeborgen.nl
00DI04	20010801	20030214	D	VSTZ	www.rsgdeborgen.nl
00DI04	20120702		D	VSTZ	www.rsgdeborgen.nl
00DI04	20030214	20080501	D	VSTZ	www.rsgdeborgen.nl
00DI06	20190101		D	TVST	www.rsgdeborgen.nl
00DI06	20151101	20190101	D	TVST	www.rsgdeborgen.nl
00DN	19860801		U	BAS	https://www.daltonschooldebundeling.nl/
00DN00	19860801		D	VST	https://www.daltonschooldebundeling.nl/
00DO	20200801		U	BAS	www.inova-basisonderwijs.nl
00DO	19850801	20200801	U	BAS	www.inova-basisonderwijs.nl
00DO00	20200801		D	VST	www.inova-basisonderwijs.nl
00DO00	19850801	20200801	D	VST	www.inova-basisonderwijs.nl
00DP	19770101	19971015	O	SBD	www.bco-onderwijsadvies.nl
00DP	20051101	20061117	O	SBD	www.bco-onderwijsadvies.nl
00DP	19971015	20051101	O	SBD	www.bco-onderwijsadvies.nl
00DP	20061117		O	SBD	www.bco-onderwijsadvies.nl
00DV	20090801	20120901	U	UNIV	www.pthu.nl
00DV	19850101	20070101	U	UNIV	www.pthu.nl
00DV	20120901		U	UNIV	www.pthu.nl
00DV	20070101	20090801	U	UNIV	www.pthu.nl
00DV00	20120901		D	LOC	www.pthu.nl
00DV00	20070101	20120901	D	LOC	www.pthu.nl
00DV00	19850101	20070101	D	LOC	www.pthu.nl
00DW	20060227	20080226	U	BAS	www.bsdetrompetter.nl
00DW	19850801	20050101	U	BAS	www.bsdetrompetter.nl
00DW	20080226		U	BAS	www.bsdetrompetter.nl
00DW	20050101	20060227	U	BAS	www.bsdetrompetter.nl
00DW00	20050101	20060227	D	VST	www.bsdetrompetter.nl
00DW00	20080226		D	VST	www.bsdetrompetter.nl
00DW00	20060227	20080226	D	VST	www.bsdetrompetter.nl
00DW00	19850801	20050101	D	VST	www.bsdetrompetter.nl
00DX	19850801	19970320	U	BAS	www.vrijeschoolassen.nl
00DX	20050517		U	BAS	www.vrijeschoolassen.nl
00DX	19970320	20001205	U	BAS	www.vrijeschoolassen.nl
00DX	20001205	20050517	U	BAS	www.vrijeschoolassen.nl
00DX00	20001205	20050517	D	VST	www.vrijeschoolassen.nl
00DX00	20050517		D	VST	www.vrijeschoolassen.nl
00DX00	19850801	20001205	D	VST	www.vrijeschoolassen.nl
00DY	19850801	19980302	U	BAS	www.hetsterrenlicht.nl
00DY	19980302	20171025	U	BAS	www.hetsterrenlicht.nl
00DY	20171025		U	BAS	www.hetsterrenlicht.nl
00DY00	19980302	20171025	D	VST	www.hetsterrenlicht.nl
00DY00	19850801	19980302	D	VST	www.hetsterrenlicht.nl
00DY00	20171025		D	VST	www.hetsterrenlicht.nl
00DZ	20190801		U	BAS	www.agnietenschool.nl
00DZ	19850801	20190801	U	BAS	www.agnietenschool.nl
00DZ00	20190801		D	VST	www.agnietenschool.nl
00DZ00	19850801	20190801	D	VST	www.agnietenschool.nl
00EB	19961121		U	BAS	www.hettelraam.nl
00EB	19850801	19961121	U	BAS	www.hettelraam.nl
00EB00	19961121		D	VST	www.hettelraam.nl
00EB00	19850801	19961121	D	VST	www.hettelraam.nl
00EF	20030801	20150801	U	VOS	www.hubertusberkhoff.nl
00EF	20150804	20190329	U	VOS	www.hubertusberkhoff.nl
00EF	19550101	19990224	U	VOS	www.hubertusberkhoff.nl
00EF	20190329		U	VOS	www.hubertusberkhoff.nl
00EF	20150801	20150804	U	VOS	www.hubertusberkhoff.nl
00EF	20020213	20030801	U	VOS	www.hubertusberkhoff.nl
00EF	19990224	20020213	U	VOS	www.hubertusberkhoff.nl
00EF00	20150801	20150804	D	VST	www.hubertusberkhoff.nl
00EF00	20150804	20190329	D	VST	www.hubertusberkhoff.nl
00EF00	20190329		D	VST	www.hubertusberkhoff.nl
00EF00	20030801	20150801	D	VST	www.hubertusberkhoff.nl
00EF00	20020213	20030801	D	VST	www.hubertusberkhoff.nl
00EF00	19550101	19990224	D	VST	www.hubertusberkhoff.nl
00EF00	19990224	20020213	D	VST	www.hubertusberkhoff.nl
00EH	19970320	19980801	U	SBAS	www.sbodecirkel-levwn.nl
00EH	20210303		U	SBAS	www.sbodecirkel-levwn.nl
00EH	19980801	20210303	U	SBAS	www.sbodecirkel-levwn.nl
00EH	19860801	19970320	U	SBAS	www.sbodecirkel-levwn.nl
00EH00	19860801	19970320	D	VST	www.sbodecirkel-levwn.nl
00EH00	20210303		D	VST	www.sbodecirkel-levwn.nl
00EH00	19970320	19980801	D	VST	www.sbodecirkel-levwn.nl
00EH00	19980801	20210303	D	VST	www.sbodecirkel-levwn.nl
00EI	19860801	19970320	U	BAS	www.groenvanprinstererklaaswaal.nl
00EI	20190101		U	BAS	www.groenvanprinstererklaaswaal.nl
00EI	19970320	20190101	U	BAS	www.groenvanprinstererklaaswaal.nl
00EI00	19860801	20190101	D	VST	www.groenvanprinstererklaaswaal.nl
00EI00	20190101		D	VST	www.groenvanprinstererklaaswaal.nl
00EM	20111124		U	SBAS	www.dewijngaardsbo.nl
00EM	19980801	20110801	U	SBAS	www.dewijngaardsbo.nl
00EM	19861215	19980801	U	SBAS	www.dewijngaardsbo.nl
00EM	20110801	20111124	U	SBAS	www.dewijngaardsbo.nl
00EM00	19980801	20110801	D	VST	www.dewijngaardsbo.nl
00EM00	20111124		D	VST	www.dewijngaardsbo.nl
00EM00	19861215	19980801	D	VST	www.dewijngaardsbo.nl
00EM00	20110801	20111124	D	VST	www.dewijngaardsbo.nl
00FE	20190101	20210303	U	BAS	www.dehalm-levwn.nl
00FE	20210303		U	BAS	www.dehalm-levwn.nl
00FE	19850801	19960802	U	BAS	www.dehalm-levwn.nl
00FE	19960802	20190101	U	BAS	www.dehalm-levwn.nl
00FE00	20190101	20210303	D	VST	www.dehalm-levwn.nl
00FE00	19850801	19960802	D	VST	www.dehalm-levwn.nl
00FE00	20210303		D	VST	www.dehalm-levwn.nl
00FE00	19960802	20190101	D	VST	www.dehalm-levwn.nl
00FG	19980317	19991103	U	BAS	www.gbsdereflector.nl
00FG	19850801	19980317	U	BAS	www.gbsdereflector.nl
00FG	20200817		U	BAS	www.gbsdereflector.nl
00FG	19991103	19991210	U	BAS	www.gbsdereflector.nl
00FG	19991210	20200817	U	BAS	www.gbsdereflector.nl
00FG00	19850801	19980317	D	VST	www.gbsdereflector.nl
00FG00	19991210	20200817	D	VST	www.gbsdereflector.nl
00FG00	20200817		D	VST	www.gbsdereflector.nl
00FG00	19991103	19991210	D	VST	www.gbsdereflector.nl
00FG00	19980317	19991103	D	VST	www.gbsdereflector.nl
00FI	20180101		U	BAS	www.pork.nl
00FI	19850801	20180101	U	BAS	www.pork.nl
00FI00	20180101		D	VST	www.pork.nl
00FI00	19850801	20180101	D	VST	www.pork.nl
00FQ	19860801		U	BAS	www.montessorischooldekraal.nl
00FQ00	19860801		D	VST	www.montessorischooldekraal.nl
00FY	20050726	20060829	O	SBD	www.kobalt.nu
00FY	19730201	19970530	O	SBD	www.kobalt.nu
00FY	20060829		O	SBD	www.kobalt.nu
00FY	19970530	20050726	O	SBD	www.kobalt.nu
00GJ	19760206	20060829	O	SBD	www.giralisgroep.nl
00GJ	20060829	20090814	O	SBD	www.giralisgroep.nl
00GJ	20090814		O	SBD	www.giralisgroep.nl
00GQ	19850801	19970320	U	BAS	www.rsalphen.nl
00GQ	19970320		U	BAS	www.rsalphen.nl
00GQ00	19850801		D	VST	www.rsalphen.nl
00GR	19850801	19980302	U	BAS	www.gbskristal.nl
00GR	19980302	20100714	U	BAS	www.gbskristal.nl
00GR	20150511		U	BAS	www.gbskristal.nl
00GR	20100714	20150511	U	BAS	www.gbskristal.nl
00GR00	20100714	20150511	D	VST	www.gbskristal.nl
00GR00	19850801	19980302	D	VST	www.gbskristal.nl
00GR00	19980302	20100714	D	VST	www.gbskristal.nl
00GR00	20150511		D	VST	www.gbskristal.nl
00GT	19850801	19970403	U	ROC	www.albeda.nl/rosestraat
00GT	19970424	20190604	U	ROC	www.albeda.nl/rosestraat
00GT	20190604		U	ROC	www.albeda.nl/rosestraat
00GT	19970403	19970424	U	ROC	www.albeda.nl/rosestraat
00GT00	20190218		D	VST	www.albeda.nl/
00GT00	19970424	20190218	D	VST	www.albeda.nl/
00GT00	19850801	19970424	D	VST	www.albeda.nl/
00GT04	19960801	19960802	D	LOC	www.albeda.nl/mercuriuslaan
00GT04	20190218		D	LOC	www.albeda.nl/mercuriuslaan
00GT04	20130101	20190218	D	LOC	www.albeda.nl/mercuriuslaan
00GT04	19970403	20130101	D	LOC	www.albeda.nl/mercuriuslaan
00GT04	19960802	19970403	D	LOC	www.albeda.nl/mercuriuslaan
00GT05	19960801	19970403	D	LOC	www.albeda.nl/buys-ballotlaan
00GT05	20190218		D	LOC	www.albeda.nl/buys-ballotlaan
00GT05	19970403	20190218	D	LOC	www.albeda.nl/buys-ballotlaan
00GT10	19970201	20190218	D	LOC	www.techniekcollegerotterdam.nl/locatie/schiedamseweg-245
00GT10	20190218		D	LOC	www.techniekcollegerotterdam.nl/locatie/schiedamseweg-245
00GT15	19980801	20190218	D	LOC	www.albeda.nl/haastrechtstraat
00GT15	20190218		D	LOC	www.albeda.nl/haastrechtstraat
00GT16	19980801	20190218	D	LOC	www.albeda.nl/weena
00GT16	20190218		D	LOC	www.albeda.nl/weena
00GT17	20190218		D	LOC	www.albeda.nl/zuster-hennekeplein
00GT17	19980801	20190218	D	LOC	www.albeda.nl/zuster-hennekeplein
00GT19	20190218		D	LOC	www.albeda.nl/baljuwstraat
00GT19	19980801	20190218	D	LOC	www.albeda.nl/baljuwstraat
00GT20	19980801	20190218	D	LOC	www.albeda.nl/sportlaan
00GT20	20190218		D	LOC	www.albeda.nl/sportlaan
00GT22	19980801	20190218	D	LOC	www.albeda.nl/rosestraat
00GT22	20190218		D	LOC	www.albeda.nl/rosestraat
00GT24	19990801	20190218	D	LOC	www.albeda.nl/albrandswaardsedijk
00GT24	20190218		D	LOC	www.albeda.nl/albrandswaardsedijk
00GT26	20190218		D	LOC	www.albeda.nl/de-vloot
00GT26	19990801	20190218	D	LOC	www.albeda.nl/de-vloot
00GT28	19990801	20130101	D	LOC	www.albeda.nl/locatie/schoolstraat-9a
00GT28	20190218		D	LOC	www.albeda.nl/locatie/schoolstraat-9a
00GT28	20130101	20190218	D	LOC	www.albeda.nl/locatie/schoolstraat-9a
00GT29	20190218		D	LOC	www.albeda.nl/slingeplein
00GT29	19990801	20190218	D	LOC	www.albeda.nl/slingeplein
00GT54	20120711	20190218	D	LOC	www.albeda.nl/spinozaweg
00GT54	20190218		D	LOC	www.albeda.nl/spinozaweg
00GT55	20190218		D	LOC	www.albeda.nl/prins-alexanderlaan
00GT55	20120711	20190218	D	LOC	www.albeda.nl/prins-alexanderlaan
00GT57	20120711	20190218	D	LOC	www.albeda.nl/locatie/rdm-kade-59
00GT57	20190218		D	LOC	www.albeda.nl/locatie/rdm-kade-59
00GT58	20120711	20190218	D	LOC	www.albeda.nl/locatie/drutenstraat-2
00GT58	20190218		D	LOC	www.albeda.nl/locatie/drutenstraat-2
00GT59	20190218		D	LOC	www.albeda.nl/ambachtsweg
00GT59	20120711	20190218	D	LOC	www.albeda.nl/ambachtsweg
00GT60	20170714	20190218	D	LOC	www.albeda.nl/locatie/europa-1
00GT60	20120711	20170714	D	LOC	www.albeda.nl/locatie/europa-1
00GT60	20190218		D	LOC	www.albeda.nl/locatie/europa-1
00GT63	20120711	20190218	D	LOC	www.albeda.nl/rosestraat
00GT63	20190218		D	LOC	www.albeda.nl/rosestraat
00GT64	20190218		D	LOC	www.albeda.nl/koningin-julianaweg
00GT64	20120711	20130101	D	LOC	www.albeda.nl/koningin-julianaweg
00GT64	20130101	20190218	D	LOC	www.albeda.nl/koningin-julianaweg
00GT65	20120711	20190605	D	LOC	www.techniekcollegerotterdam.nl/locatie/stolwijkstraat-8
00GT65	20190605		D	LOC	www.techniekcollegerotterdam.nl/locatie/stolwijkstraat-8
00GT66	20190218	20190605	D	LOC	www.albeda.nl/fazantenlaan
00GT66	20190605		D	LOC	www.albeda.nl/fazantenlaan
00GT66	20120711	20190218	D	LOC	www.albeda.nl/fazantenlaan
00GT67	20190605		D	LOC	www.albeda.nl/topsportcentrum
00GT67	20120711	20190605	D	LOC	www.albeda.nl/topsportcentrum
00GT68	20190218		D	LOC	www.albeda.nl/locatie/thorbeckelaan
00GT68	20150101	20190218	D	LOC	www.albeda.nl/locatie/thorbeckelaan
00GT68	20120711	20150101	D	LOC	www.albeda.nl/locatie/thorbeckelaan
00GT70	20190218		D	LOC	www.albeda.nl/dierensteinweg
00GT70	20120711	20190218	D	LOC	www.albeda.nl/dierensteinweg
00GT72	20201201		D	LOC	www.albeda.nl/langeweg
00GT73	20201026		D	LOC	www.albeda.nl/lutonbaan
00GV	19850801		U	BAS	www.mariavs.nl
00GV00	19850801		D	VST	www.mariavs.nl
00GX	20130101		U	BAS	www.jacobusschool.nl
00GX	20011101	20130101	U	BAS	www.jacobusschool.nl
00GX	19850801	20011101	U	BAS	www.jacobusschool.nl
00GX00	20130101		D	VST	www.jacobusschool.nl
00GX00	20011101	20130101	D	VST	www.jacobusschool.nl
00GX00	19850801	20011101	D	VST	www.jacobusschool.nl
00HH	19850801	20050531	U	BAS	www.devliete.nl
00HH	20050531		U	BAS	www.devliete.nl
00HH00	19850801	20050531	D	VST	www.devliete.nl
00HH00	20050531		D	VST	www.devliete.nl
00HI	20131001		U	VOS	www.daltonvoorburg.nl
00HI	19000101	19980801	U	VOS	www.daltonvoorburg.nl
00HI	20020101	20131001	U	VOS	www.daltonvoorburg.nl
00HI	19980801	20020101	U	VOS	www.daltonvoorburg.nl
00HI00	19980801	20020101	D	VST	www.daltonvoorburg.nl
00HI00	20020101	20131001	D	VST	www.daltonvoorburg.nl
00HI00	19000101	19980801	D	VST	www.daltonvoorburg.nl
00HI00	20131001		D	VST	www.daltonvoorburg.nl
00HI03	19000101	19980801	D	VST	www.vatel.nl
00HI03	19980801	20010101	D	VST	www.vatel.nl
00HI03	20010101		D	VST	www.vatel.nl
00HR	20060830		O	SBD	www.hco.nl
00HR	19741002	20060830	O	SBD	www.hco.nl
00HZ	20130211		U	BAS	www.klavertje4oudewater.nl
00HZ	19850801	20130211	U	BAS	www.klavertje4oudewater.nl
00HZ00	20130211		D	VST	www.klavertje4oudewater.nl
00HZ00	19850801	20130211	D	VST	www.klavertje4oudewater.nl
00IC	19990721	20201201	U	HBOS	www.kpz.nl/
00IC	20201201		U	HBOS	www.kpz.nl/
00IC	19840701	19990721	U	HBOS	www.kpz.nl/
00IC00	19840701	19990721	D	LOC	www.kpz.nl/
00IC00	19990721		D	LOC	www.kpz.nl/
00IF	19850801	20001109	U	BAS	www.heilighartschool.nl
00IF	20001109		U	BAS	www.heilighartschool.nl
00IF00	19850801	20001109	D	VST	www.heilighartschool.nl
00IF00	20001109		D	VST	www.heilighartschool.nl
00IH	19980801	20060829	U	SBAS	www.de-horizon.nl
00IH	19000101	19971027	U	SBAS	www.de-horizon.nl
00IH	19971027	19980801	U	SBAS	www.de-horizon.nl
00IH	20060829		U	SBAS	www.de-horizon.nl
00IH00	19980801	20060829	D	VST	www.de-horizon.nl
00IH00	19971027	19980801	D	VST	www.de-horizon.nl
00IH00	19000101	19971027	D	VST	www.de-horizon.nl
00IH00	20060829		D	VST	www.de-horizon.nl
00IJ	19860801		U	BAS	www.schaapskooi-ikt.nl
00IJ00	19860801		D	VST	www.schaapskooi-ikt.nl
00IM	20060207	20110801	U	BAS	www.joosvanlarenschool.nl
00IM	19860801	19970827	U	BAS	www.joosvanlarenschool.nl
00IM	20110801	20121113	U	BAS	www.joosvanlarenschool.nl
00IM	20121113		U	BAS	www.joosvanlarenschool.nl
00IM	19970827	19991210	U	BAS	www.joosvanlarenschool.nl
00IM	19991210	20060207	U	BAS	www.joosvanlarenschool.nl
00IM00	19991210	20060207	D	VST	www.joosvanlarenschool.nl
00IM00	19970827	19991210	D	VST	www.joosvanlarenschool.nl
00IM00	19860801	19970827	D	VST	www.joosvanlarenschool.nl
00IM00	20110801	20121113	D	VST	www.joosvanlarenschool.nl
00IM00	20121113		D	VST	www.joosvanlarenschool.nl
00IM00	20060207	20110801	D	VST	www.joosvanlarenschool.nl
00IP	19860801	20050101	U	VOS	www.ksghoofddorp.nl
00IP	20050101		U	VOS	www.ksghoofddorp.nl
00IP00	20050101		D	VST	www.ksghoofddorp.nl
00IP00	19860801	20050101	D	VST	www.ksghoofddorp.nl
00IY	20140317	20141022	O	SBD	www.onderwijsadvies.nl
00IY	20060829	20090429	O	SBD	www.onderwijsadvies.nl
00IY	19741104	20060829	O	SBD	www.onderwijsadvies.nl
00IY	20090429	20140317	O	SBD	www.onderwijsadvies.nl
00IY	20141022		O	SBD	www.onderwijsadvies.nl
00JH	19000101	19980801	U	SBAS	www.sbodekameleon.nl
00JH	19980801	19990801	U	SBAS	www.sbodekameleon.nl
00JH	19990801	20181016	U	SBAS	www.sbodekameleon.nl
00JH	20181016		U	SBAS	www.sbodekameleon.nl
00JH00	20181016		D	VST	www.sbodekameleon.nl
00JH00	19980801	19990801	D	VST	www.sbodekameleon.nl
00JH00	19000101	19980801	D	VST	www.sbodekameleon.nl
00JH00	19990801	20181016	D	VST	www.sbodekameleon.nl
00JL	19980801		U	SBAS	www.kingma-school.nl
00JL	19000101	19980801	U	SBAS	www.kingma-school.nl
00JL00	19000101	19980801	D	VST	www.kingma-school.nl
00JL00	19980801		D	VST	www.kingma-school.nl
00JR	19000101		U	VOS	www.spieringshoek.nl
00JR00	19000101		D	VST	www.spieringshoek.nl
00JT	19980801	20171005	U	VOS	www.guido.nl
00JT	19000101	19961209	U	VOS	www.guido.nl
00JT	20171005		U	VOS	www.guido.nl
00JT	19961209	19980801	U	VOS	www.guido.nl
00JT00	19980801	20171005	D	VST	www.guido.nl
00JT00	20171005		D	VST	www.guido.nl
00JT00	19000101	19980801	D	VST	www.guido.nl
00JT02	19980801	20171005	D	VST	www.guido.nl
00JT02	19000101	19980801	D	VST	www.guido.nl
00JT02	20171005		D	VST	www.guido.nl
00JT03	20171005		D	VSTS	www.guido.nl
00JT03	19980801	20171005	D	VSTS	www.guido.nl
00JT03	19000101	19980801	D	VSTS	www.guido.nl
00JT06	20171005		D	VST	www.guido.nl
00JT06	20110801	20171005	D	VST	www.guido.nl
00KK	20150801	20151215	U	SPEC	www.kiem.spon.nl
00KK	20151215		U	SPEC	www.kiem.spon.nl
00KK	19640624	20150801	U	SPEC	www.kiem.spon.nl
00KK00	20150801	20151215	D	VST	www.kiem.spon.nl
00KK00	19640624	20150801	D	VST	www.kiem.spon.nl
00KK00	20151215		D	VST	www.kiem.spon.nl
00KM	20160705	20170221	U	SPEC	www.attendiz.nl
00KM	20170221		U	SPEC	www.attendiz.nl
00KM	20051024	20101110	U	SPEC	www.attendiz.nl
00KM	20150801	20160705	U	SPEC	www.attendiz.nl
00KM	20101110	20150801	U	SPEC	www.attendiz.nl
00KM	19670501	20051024	U	SPEC	www.attendiz.nl
00KM00	19670501	20051024	D	VST	www.attendiz.nl
00KM00	20150801	20160705	D	VST	www.attendiz.nl
00KM00	20160705	20170221	D	VST	www.attendiz.nl
00KM00	20051024	20101110	D	VST	www.attendiz.nl
00KM00	20170221		D	VST	www.attendiz.nl
00KM00	20101110	20150801	D	VST	www.attendiz.nl
00KM21	20080801	20160705	D	VST	dekapstok-attendiz.nl
00KM21	20210104		D	VST	dekapstok-attendiz.nl
00KM21	20160705	20210104	D	VST	dekapstok-attendiz.nl
00KM22	20080801	20210101	D	VST	so-middenbouw-en-bovenbouw.hetmozaiek-attendiz.nl
00KM22	20210101		D	VST	so-middenbouw-en-bovenbouw.hetmozaiek-attendiz.nl
00KM23	20210101		D	VST	www.vso.hetmozaiek-attendiz.nl
00KM23	20080801	20210101	D	VST	www.vso.hetmozaiek-attendiz.nl
00KM32	20130801	20210101	D	VST	www.attendiz.nl/scholen
00KM32	20210101		D	VST	www.attendiz.nl/scholen
00KM35	20130801	20210101	D	VST	www.dekapstok.nl
00KM35	20210101		D	VST	www.dekapstok.nl
00KM36	20130801	20210101	D	VST	www.dekapstok-attendiz.nl
00KM36	20210101		D	VST	www.dekapstok-attendiz.nl
00KM40	20170801		D	VST	www.dekapstok-attendiz.nl
00KM40	20130801	20170801	D	VST	www.dekapstok-attendiz.nl
00KM42	20130801	20210101	D	VST	www.destapsteen-attendiz.nl
00KM42	20210101		D	VST	www.destapsteen-attendiz.nl
00KM43	20160801	20210101	D	VST	www.dekapstok-attendiz.nl
00KM43	20160705	20160801	D	VST	www.dekapstok-attendiz.nl
00KM43	20210101		D	VST	www.dekapstok-attendiz.nl
00KM43	20130801	20160705	D	VST	www.dekapstok-attendiz.nl
00KM52	20210101		D	VST	www.pantarheicollege-attendiz.nl
00KM52	20130801	20140801	D	VST	www.pantarheicollege-attendiz.nl
00KM52	20140801	20210101	D	VST	www.pantarheicollege-attendiz.nl
00KM55	20210101		D	VST	www.so-onderbouw-hetmozaiek-attendiz.nl
00KM55	20130801	20210101	D	VST	www.so-onderbouw-hetmozaiek-attendiz.nl
00KU	20040722	20051122	U	SBAS	www.windrooslindenholt.nl
00KU	19000101	19980801	U	SBAS	www.windrooslindenholt.nl
00KU	19980801	20040722	U	SBAS	www.windrooslindenholt.nl
00KU	20140204		U	SBAS	www.windrooslindenholt.nl
00KU	20051122	20140204	U	SBAS	www.windrooslindenholt.nl
00KU00	20051122	20140204	D	VST	www.windrooslindenholt.nl
00KU00	20140204		D	VST	www.windrooslindenholt.nl
00KU00	19980801	20040722	D	VST	www.windrooslindenholt.nl
00KU00	20040722	20051122	D	VST	www.windrooslindenholt.nl
00KU00	19000101	19980801	D	VST	www.windrooslindenholt.nl
00KV	19670420	20100101	U	VOS	www.k-s-e.nl
00KV	20100101		U	VOS	www.k-s-e.nl
00KV00	19670420	20100101	D	VST	www.k-s-e.nl
00KV00	20100101		D	VST	www.k-s-e.nl
00KX	19000101		U	SPEC	www.hermanbroeren.nl
00KX00	19000101		D	VST	www.hermanbroeren.nl
00KZ	19961209	19980801	U	SBAS	www.sbozilverlicht.nl
00KZ	19000101	19961209	U	SBAS	www.sbozilverlicht.nl
00KZ	20120801		U	SBAS	www.sbozilverlicht.nl
00KZ	19980801	20120801	U	SBAS	www.sbozilverlicht.nl
00KZ00	20120801		D	VST	www.sbozilverlicht.nl
00KZ00	19980801	20120801	D	VST	www.sbozilverlicht.nl
00KZ00	19961209	19980801	D	VST	www.sbozilverlicht.nl
00KZ00	19000101	19961209	D	VST	www.sbozilverlicht.nl
00LD	19970513	20030910	U	SPEC	www.schoollyndensteyn.nl
00LD	20030910	20040210	U	SPEC	www.schoollyndensteyn.nl
00LD	19000101	19970513	U	SPEC	www.schoollyndensteyn.nl
00LD	20040210		U	SPEC	www.schoollyndensteyn.nl
00LD00	20030910	20040210	D	VST	www.schoollyndensteyn.nl
00LD00	19970513	20030910	D	VST	www.schoollyndensteyn.nl
00LD00	19000101	19970513	D	VST	www.schoollyndensteyn.nl
00LD00	20040210		D	VST	www.schoollyndensteyn.nl
00LH	19000101	20160706	U	SPEC	www.pwaveldhoven.nl
00LH	20160706		U	SPEC	www.pwaveldhoven.nl
00LH00	20160706		D	VST	www.pwaveldhoven.nl
00LH00	19000101	20160706	D	VST	www.pwaveldhoven.nl
00LJ	19000101		U	VOS	www.schaersvoorde.nl
00LJ00	19000101		D	VST	www.schaersvoorde.nl
00LS	19990805		U	SBAS	www.sbo-palet.nl
00LS	19990801	19990805	U	SBAS	www.sbo-palet.nl
00LS	19980801	19990801	U	SBAS	www.sbo-palet.nl
00LS	19000101	19980801	U	SBAS	www.sbo-palet.nl
00LS00	19990801	19990805	D	VST	www.sbo-palet.nl
00LS00	19000101	19980801	D	VST	www.sbo-palet.nl
00LS00	19980801	19990801	D	VST	www.sbo-palet.nl
00LS00	19990805		D	VST	www.sbo-palet.nl
00MF	20110204	20170508	U	HBOS	www.hku.nl
00MF	20170508		U	HBOS	www.hku.nl
00MF	19990721	20110204	U	HBOS	www.hku.nl
00MF	19000101	19990721	U	HBOS	www.hku.nl
00MF00	19990721	20110204	D	LOC	www.hku.nl
00MF00	20110204	20170508	D	LOC	www.hku.nl
00MF00	19000101	19990721	D	LOC	www.hku.nl
00MF00	20170508		D	LOC	www.hku.nl
00MI	19000101	19970101	U	SBAS	www.sbo-depiramide.nl
00MI	19980801	19981008	U	SBAS	www.sbo-depiramide.nl
00MI	19990225		U	SBAS	www.sbo-depiramide.nl
00MI	19970101	19980801	U	SBAS	www.sbo-depiramide.nl
00MI	19981008	19990225	U	SBAS	www.sbo-depiramide.nl
00MI00	19000101	19970101	D	VST	www.sbo-depiramide.nl
00MI00	19970101	19980801	D	VST	www.sbo-depiramide.nl
00MI00	19980801	19981008	D	VST	www.sbo-depiramide.nl
00MI00	19981008	19990225	D	VST	www.sbo-depiramide.nl
00MI00	19990225		D	VST	www.sbo-depiramide.nl
00MK	19000101		U	VOS	www.de-breul.nl
00MK00	19000101		D	VST	www.de-breul.nl
00ML	19000101	19980801	U	VOS	www.hetnieuweeemland.nl
00ML	19980801		U	VOS	www.hetnieuweeemland.nl
00ML00	19000101	19980801	D	VST	www.hetnieuweeemland.nl
00ML00	19980801		D	VST	www.hetnieuweeemland.nl
00ML02	19980801	20031217	D	VST	www.mavomuurhuizen.nl
00ML02	20031217	20190702	D	VST	www.mavomuurhuizen.nl
00ML02	20190702		D	VST	www.mavomuurhuizen.nl
00ML02	19000101	19980801	D	VST	www.mavomuurhuizen.nl
00ML05	20190702		D	VST	www.hooghelandt.nl
00ML05	19000101	19980801	D	VST	www.hooghelandt.nl
00ML05	19980801	20190702	D	VST	www.hooghelandt.nl
00ML09	20190702		D	VST	www.hetelement.eu
00ML09	20000801	20190702	D	VST	www.hetelement.eu
00ML12	20120801	20190702	D	VST	www.hooghelandt.nl
00ML12	20190702		D	VST	www.hooghelandt.nl
